Date,temperatureMax,temperatureMin,temperatureHigh,temperatureLow,temperatureMean,temperatureRange,apparentTemperatureMax,apparentTemperatureMin,humidity,windSpeed,cloudCover,pressure,visibility,uvIndex,moonPhase,icon,precipType
2011-11-01,15.57,9.68,15.57,8.88,12.625,5.890000000000001,15.57,9.01,0.84,2.45,0.36,1009.46,12.68,1.0,0.21,partly-cloudy-day,rain
2011-11-02,15.19,8.88,15.06,13.99,12.035,6.309999999999999,15.19,7.33,0.87,4.39,0.39,1004.79,11.83,1.0,0.24,partly-cloudy-night,rain
2011-11-03,17.41,12.79,17.41,12.52,15.1,4.620000000000001,17.41,12.79,0.89,3.99,0.52,993.4,12.15,1.0,0.27,partly-cloudy-day,rain
2011-11-04,15.54,11.53,15.54,10.17,13.535,4.01,15.54,11.53,0.91,2.62,0.5,995.54,10.69,1.0,0.31,fog,rain
2011-11-05,13.94,10.17,13.94,9.46,12.055,3.7699999999999996,13.94,10.17,0.92,2.7,0.65,1007.39,4.6,1.0,0.34,fog,rain
2011-11-06,11.85,9.46,11.85,10.17,10.655000000000001,2.389999999999999,11.85,7.03,0.81,4.77,0.77,1021.96,11.76,1.0,0.37,partly-cloudy-day,rain
2011-11-07,12.78,10.17,12.78,9.67,11.475,2.6099999999999994,12.78,10.17,0.89,3.9,0.82,1020.81,5.89,1.0,0.4,fog,rain
2011-11-08,11.31,9.37,10.57,9.73,10.34,1.9400000000000013,11.31,7.85,0.92,2.4,0.83,1014.61,4.31,1.0,0.43,fog,rain
2011-11-09,15.0,10.1,15.0,10.26,12.55,4.9,15.0,10.1,0.9,2.74,0.57,1015.59,9.85,1.0,0.46,partly-cloudy-day,rain
2011-11-10,13.71,10.26,13.71,8.85,11.985,3.450000000000001,13.71,10.26,0.92,2.66,0.34,1017.41,6.41,1.0,0.49,fog,rain
2011-11-11,11.96,8.85,10.87,10.87,10.405000000000001,3.110000000000001,11.96,6.48,0.95,3.88,0.79,1016.08,3.3,1.0,0.52,fog,rain
2011-11-12,15.26,11.56,15.26,10.76,13.41,3.6999999999999993,15.26,11.56,0.93,2.5,0.78,1024.77,4.83,1.0,0.55,fog,rain
2011-11-13,15.32,10.23,15.32,8.16,12.775,5.09,15.32,10.23,0.9,3.81,0.56,1027.73,5.15,1.0,0.58,fog,rain
2011-11-14,10.18,8.16,9.68,8.41,9.17,2.0199999999999996,10.18,6.34,0.95,3.34,0.86,1023.29,3.19,1.0,0.61,fog,rain
2011-11-15,11.36,5.88,11.36,5.19,8.62,5.4799999999999995,11.36,3.55,0.87,3.42,0.63,1018.53,5.39,1.0,0.65,fog,rain
2011-11-16,8.32,5.19,8.18,6.93,6.755000000000001,3.13,7.14,2.93,0.93,2.36,0.81,1017.4,3.69,1.0,0.68,fog,rain
2011-11-17,14.44,8.54,14.44,9.06,11.489999999999998,5.9,14.44,7.54,0.88,2.23,0.52,1018.32,8.1,1.0,0.71,fog,rain
2011-11-18,14.64,8.64,14.64,7.78,11.64,6.0,14.64,7.01,0.87,3.15,0.37,1017.97,12.55,1.0,0.75,partly-cloudy-day,rain
2011-11-19,13.19,7.48,13.19,4.76,10.335,5.709999999999999,13.19,5.98,0.92,2.37,0.26,1016.8,6.63,1.0,0.79,fog,rain
2011-11-20,9.71,4.76,9.71,7.1,7.235,4.950000000000001,9.54,4.76,0.96,1.24,0.41,1018.82,2.64,1.0,0.82,fog,rain
2011-11-21,10.69,7.1,10.69,9.39,8.895,3.59,10.69,5.95,0.95,2.62,0.7,1015.07,2.82,1.0,0.86,fog,rain
2011-11-22,12.93,9.19,12.93,3.81,11.059999999999999,3.74,12.93,8.95,0.94,0.35,0.78,1018.38,3.35,1.0,0.9,fog,rain
2011-11-23,10.36,3.81,10.36,8.24,7.085,6.549999999999999,10.36,2.18,0.93,2.04,0.36,1027.12,8.06,1.0,0.94,fog,rain
2011-11-24,12.93,8.56,12.93,9.71,10.745000000000001,4.369999999999999,12.93,7.01,0.89,4.04,0.41,1027.22,10.64,1.0,0.97,partly-cloudy-night,rain
2011-11-25,13.03,7.46,12.27,7.01,10.245,5.569999999999999,13.03,4.84,0.79,5.02,0.48,1024.47,12.38,1.0,0.01,partly-cloudy-day,rain
2011-11-26,12.96,7.01,12.96,11.59,9.985,5.950000000000001,12.96,4.69,0.81,5.75,0.44,1025.8,13.07,1.0,0.05,wind,rain
2011-11-27,13.54,4.47,13.54,1.31,9.004999999999999,9.07,13.54,2.94,0.72,5.48,0.42,1021.11,13.08,1.0,0.08,wind,rain
2011-11-28,12.58,1.31,10.27,10.27,6.945,11.27,12.58,1.31,0.86,2.34,0.56,1022.8,11.84,1.0,0.12,partly-cloudy-night,rain
2011-11-29,13.47,6.37,13.47,6.34,9.92,7.1000000000000005,13.47,3.39,0.82,6.48,0.6,1009.7,12.57,1.0,0.15,wind,rain
2011-11-30,11.87,6.34,11.87,9.44,9.105,5.529999999999999,11.87,3.34,0.78,4.43,0.31,1019.43,13.05,1.0,0.19,wind,rain
2011-12-01,12.15,6.08,12.15,2.56,9.115,6.07,12.15,5.29,0.82,2.57,0.57,1007.12,12.15,1.0,0.22,partly-cloudy-day,rain
2011-12-02,8.07,2.56,7.36,6.33,5.315,5.51,5.33,0.46,0.87,3.0,0.32,1012.12,11.89,1.0,0.25,wind,rain
2011-12-03,11.42,8.12,11.42,7.53,9.77,3.3000000000000007,11.42,4.71,0.79,5.42,0.54,1003.55,12.7,1.0,0.28,partly-cloudy-day,rain
2011-12-04,9.11,4.69,9.11,2.81,6.9,4.419999999999999,6.66,1.03,0.82,4.31,0.36,1001.15,13.36,1.0,0.31,partly-cloudy-day,rain
2011-12-05,6.87,2.81,6.87,2.68,4.84,4.0600000000000005,3.13,-1.69,0.77,5.57,0.2,1006.01,13.0,1.0,0.34,partly-cloudy-day,rain
2011-12-06,6.91,2.68,6.91,5.16,4.795,4.23,3.77,-1.61,0.83,4.79,0.34,1007.32,13.15,1.0,0.37,partly-cloudy-day,rain
2011-12-07,9.02,4.91,9.02,4.27,6.965,4.109999999999999,5.14,0.94,0.68,7.06,0.29,1008.76,13.12,1.0,0.4,wind,rain
2011-12-08,12.89,4.27,12.89,3.76,8.58,8.620000000000001,12.89,0.63,0.81,7.01,0.53,1010.84,12.59,1.0,0.43,wind,rain
2011-12-09,7.68,2.03,7.68,-0.13,4.8549999999999995,5.65,3.99,-1.42,0.71,5.65,0.15,1010.6,12.83,1.0,0.46,partly-cloudy-day,rain
2011-12-10,6.08,-0.13,6.08,2.48,2.975,6.21,3.14,-3.42,0.81,3.08,0.17,1015.58,12.83,1.0,0.49,partly-cloudy-day,rain
2011-12-11,8.59,2.48,8.59,3.09,5.535,6.109999999999999,5.72,0.11,0.88,3.94,0.56,1007.71,12.09,1.0,0.53,partly-cloudy-day,rain
2011-12-12,9.82,3.09,8.53,6.88,6.455,6.73,5.94,-0.64,0.84,5.02,0.38,1002.47,12.05,1.0,0.56,wind,rain
2011-12-13,12.08,4.54,8.48,4.16,8.31,7.54,12.08,0.22,0.75,7.44,0.42,990.27,12.55,1.0,0.59,wind,rain
2011-12-14,5.92,4.14,5.81,4.08,5.029999999999999,1.7800000000000002,2.88,0.78,0.79,4.48,0.36,994.48,13.2,1.0,0.63,partly-cloudy-day,rain
2011-12-15,7.97,4.08,7.97,1.8,6.025,3.8899999999999997,4.38,1.07,0.77,4.71,0.42,996.75,12.79,1.0,0.66,wind,rain
2011-12-16,4.68,1.8,4.53,0.24,3.2399999999999998,2.88,0.99,-2.65,0.88,3.71,0.7,988.1,10.96,1.0,0.7,partly-cloudy-day,rain
2011-12-17,5.35,0.24,5.35,-0.01,2.795,5.109999999999999,1.72,-3.56,0.86,3.99,0.37,1008.46,11.64,1.0,0.73,partly-cloudy-day,rain
2011-12-18,5.49,-0.56,5.49,-0.84,2.465,6.050000000000001,1.98,-4.12,0.84,3.6,0.22,1016.37,13.04,1.0,0.77,partly-cloudy-day,rain
2011-12-19,6.64,-0.84,6.64,5.83,2.9,7.4799999999999995,4.02,-3.67,0.94,2.7,0.47,1014.39,10.43,1.0,0.81,partly-cloudy-day,rain
2011-12-20,8.26,5.66,8.26,5.93,6.96,2.5999999999999996,4.98,1.68,0.81,4.25,0.48,1015.09,12.89,1.0,0.85,partly-cloudy-day,rain
2011-12-21,12.14,5.93,12.14,8.08,9.035,6.210000000000001,12.14,3.84,0.94,2.9,0.67,1017.91,9.41,0.0,0.88,partly-cloudy-day,rain
2011-12-22,12.14,8.08,12.14,10.35,10.11,4.0600000000000005,12.14,5.37,0.87,4.31,0.38,1024.71,12.99,1.0,0.92,partly-cloudy-night,rain
2011-12-23,11.44,5.28,11.21,3.17,8.36,6.159999999999999,11.44,0.99,0.85,4.85,0.74,1017.67,12.36,0.0,0.96,partly-cloudy-day,rain
2011-12-24,8.22,3.17,7.93,7.45,5.695,5.050000000000001,5.32,-0.51,0.8,4.46,0.37,1028.17,13.16,1.0,0.99,partly-cloudy-night,rain
2011-12-25,11.98,8.67,11.54,11.52,10.325,3.3100000000000005,11.98,5.93,0.83,5.81,0.88,1028.45,13.99,0.0,0.03,partly-cloudy-day,rain
2011-12-26,12.91,9.82,12.91,9.79,11.365,3.09,12.91,6.91,0.84,5.44,0.81,1033.14,13.23,1.0,0.07,partly-cloudy-day,rain
2011-12-27,10.33,8.03,10.33,8.03,9.18,2.3000000000000007,10.33,5.59,0.74,3.54,0.85,1032.76,13.39,0.0,0.1,partly-cloudy-day,rain
2011-12-28,11.19,5.95,11.19,5.31,8.57,5.239999999999999,11.19,1.84,0.77,6.02,0.46,1021.31,12.83,1.0,0.13,partly-cloudy-day,rain
2011-12-29,9.58,5.31,9.58,5.33,7.445,4.2700000000000005,6.46,0.98,0.76,6.83,0.45,1020.47,13.13,1.0,0.17,partly-cloudy-day,rain
2011-12-30,10.27,5.33,6.99,6.77,7.8,4.9399999999999995,10.27,1.71,0.84,3.71,0.56,1016.85,11.06,1.0,0.2,partly-cloudy-day,rain
2011-12-31,12.57,10.66,12.17,11.9,11.615,1.9100000000000001,12.57,10.66,0.89,5.46,0.76,1010.02,13.33,0.0,0.23,partly-cloudy-day,rain
2012-01-01,12.59,7.71,12.56,5.18,10.15,4.88,12.59,4.86,0.9,4.92,0.58,1004.82,12.33,1.0,0.26,partly-cloudy-day,rain
2012-01-02,7.57,4.69,7.57,4.69,6.130000000000001,2.88,4.8,0.87,0.81,4.81,0.21,1008.49,13.23,1.0,0.29,partly-cloudy-day,rain
2012-01-03,12.41,5.96,12.41,5.27,9.185,6.45,12.41,1.73,0.82,8.47,0.48,1003.23,10.8,1.0,0.32,wind,rain
2012-01-04,9.33,5.27,8.21,8.16,7.3,4.0600000000000005,4.77,0.79,0.78,7.98,0.49,1014.07,12.62,1.0,0.35,wind,rain
2012-01-05,11.46,7.34,11.04,4.4,9.4,4.120000000000001,11.46,3.67,0.7,9.49,0.47,1004.74,12.92,1.0,0.38,wind,rain
2012-01-06,9.18,4.4,8.08,8.08,6.79,4.779999999999999,6.13,1.64,0.78,3.93,0.45,1023.65,12.96,1.0,0.41,partly-cloudy-night,rain
2012-01-07,10.34,7.6,10.2,7.6,8.969999999999999,2.74,10.34,4.72,0.72,5.65,0.6,1021.72,13.45,1.0,0.44,partly-cloudy-day,rain
2012-01-08,9.62,8.12,9.62,7.74,8.87,1.5,8.09,5.52,0.75,3.56,0.73,1026.57,13.13,1.0,0.47,partly-cloudy-day,rain
2012-01-09,12.33,7.74,12.33,9.16,10.035,4.59,12.33,5.51,0.84,4.05,0.68,1029.61,12.47,1.0,0.51,partly-cloudy-day,rain
2012-01-10,11.29,9.16,11.29,7.1,10.225,2.129999999999999,11.29,7.25,0.87,3.76,0.72,1033.21,12.42,1.0,0.54,partly-cloudy-day,rain
2012-01-11,11.19,7.1,11.19,7.48,9.145,4.09,11.19,4.79,0.84,3.98,0.53,1032.94,13.05,1.0,0.57,partly-cloudy-night,rain
2012-01-12,12.4,5.08,12.4,2.34,8.74,7.32,12.4,2.86,0.81,4.35,0.46,1027.85,13.12,1.0,0.61,partly-cloudy-day,rain
2012-01-13,6.41,1.2,6.41,-1.79,3.805,5.21,4.61,0.08,0.83,1.61,0.16,1032.84,11.83,1.0,0.64,partly-cloudy-day,rain
2012-01-14,6.01,-1.79,6.01,1.16,2.11,7.8,5.77,-1.79,0.86,0.99,0.14,1030.1,10.54,1.0,0.68,partly-cloudy-night,rain
2012-01-15,6.27,1.16,6.27,0.83,3.715,5.109999999999999,2.97,-1.38,0.78,3.03,0.32,1024.8,12.33,1.0,0.72,partly-cloudy-night,rain
2012-01-16,6.56,0.83,6.56,-1.45,3.695,5.7299999999999995,4.18,-1.97,0.74,2.45,0.23,1025.48,10.98,1.0,0.76,partly-cloudy-day,rain
2012-01-17,5.79,-1.45,5.79,3.58,2.17,7.24,5.21,-3.24,0.83,1.43,0.34,1027.71,10.61,1.0,0.79,partly-cloudy-night,rain
2012-01-18,11.92,4.51,11.92,10.48,8.215,7.41,11.92,2.05,0.93,4.2,0.76,1023.93,6.28,1.0,0.83,fog,rain
2012-01-19,11.51,6.91,11.5,4.91,9.21,4.6,11.51,3.28,0.85,5.23,0.56,1018.64,11.33,1.0,0.87,partly-cloudy-day,rain
2012-01-20,10.05,4.91,10.05,8.68,7.48,5.140000000000001,10.05,0.73,0.78,6.18,0.47,1019.26,12.99,1.0,0.9,partly-cloudy-night,rain
2012-01-21,12.35,7.61,12.35,6.0,9.98,4.739999999999999,12.35,4.21,0.75,7.17,0.59,1012.5,13.36,1.0,0.94,partly-cloudy-day,rain
2012-01-22,11.8,6.0,11.8,4.86,8.9,5.800000000000001,11.8,2.14,0.68,5.93,0.37,1014.29,13.15,1.0,0.98,partly-cloudy-night,rain
2012-01-23,8.4,3.46,8.4,1.94,5.93,4.94,5.67,0.91,0.78,3.89,0.36,1018.88,13.04,1.0,0.02,partly-cloudy-day,rain
2012-01-24,9.77,1.94,9.31,8.63,5.8549999999999995,7.83,8.56,-1.04,0.95,2.13,0.6,1019.33,7.92,1.0,0.05,partly-cloudy-day,rain
